ds,y,LSTM,Naive,week
2025-03-04 11:00:00,24.695833333333354,59.338455,60.08000000000002,Week 1
2025-03-04 12:00:00,61.043333333333344,54.86597,60.08000000000002,Week 1
2025-03-04 13:00:00,56.58833333333334,53.026463,60.08000000000002,Week 1
2025-03-04 14:00:00,55.547500000000014,64.196014,115.57333333333334,Week 1
2025-03-04 15:00:00,69.18083333333334,76.57353,130.75083333333336,Week 1
2025-03-04 16:00:00,128.115,98.41425,148.85416666666669,Week 1
2025-03-04 17:00:00,155.4041666666667,130.47882,146.82500000000005,Week 1
2025-03-04 18:00:00,169.1616666666667,152.41685,140.25083333333333,Week 1
2025-03-04 19:00:00,157.40583333333336,154.91672,139.62166666666667,Week 1
2025-03-04 20:00:00,126.20333333333333,140.11664,126.80500000000002,Week 1
2025-03-04 21:00:00,111.00333333333333,120.56153,125.25833333333334,Week 1
2025-03-04 22:00:00,110.72833333333335,85.9011,128.11000000000004,Week 1
2025-03-04 23:00:00,113.71250000000002,79.6028,140.73916666666665,Week 1
2025-03-05 00:00:00,103.38500000000002,74.278946,140.92833333333334,Week 1
2025-03-05 01:00:00,109.1966666666667,65.84522,126.85333333333335,Week 1
2025-03-05 02:00:00,108.92666666666668,74.60916,143.54083333333332,Week 1
2025-03-05 03:00:00,115.56666666666668,75.83181,132.8375,Week 1
2025-03-05 04:00:00,123.26000000000002,83.588066,125.71250000000002,Week 1
2025-03-05 05:00:00,119.94250000000001,98.55124,148.7816666666667,Week 1
2025-03-05 06:00:00,146.6516666666667,126.61746,143.76166666666668,Week 1
2025-03-05 07:00:00,125.32416666666667,128.03265,120.07333333333335,Week 1
2025-03-05 08:00:00,20.16583333333334,113.8478,58.415000000000006,Week 1
2025-03-05 09:00:00,100.57333333333335,121.23238,69.91666666666669,Week 1
2025-03-05 10:00:00,16.44250000000001,121.3408,79.75333333333334,Week 1
2025-03-05 11:00:00,8.229166666666714,107.879585,42.809166666666684,Week 1
2025-03-05 12:00:00,11.362500000000026,116.35718,71.69500000000001,Week 1
2025-03-05 13:00:00,11.538333333333341,122.713615,79.99833333333335,Week 1
2025-03-05 14:00:00,11.440000000000026,122.3226,79.91666666666669,Week 1
2025-03-05 15:00:00,58.66500000000001,127.61668,142.41583333333335,Week 1
2025-03-05 16:00:00,65.09333333333333,129.12158,117.08250000000001,Week 1
2025-03-05 17:00:00,131.1225,138.79207,125.1216666666667,Week 1
2025-03-05 18:00:00,124.63000000000001,145.24055,159.84,Week 1
2025-03-05 19:00:00,145.29083333333332,154.17758,136.17166666666665,Week 1
2025-03-05 20:00:00,139.8716666666667,147.08867,121.56666666666668,Week 1
2025-03-05 21:00:00,106.47250000000001,108.812546,129.5425,Week 1
2025-03-05 22:00:00,94.7991666666667,87.93845,137.28000000000003,Week 1
2025-03-05 23:00:00,122.82083333333334,92.941635,177.80583333333334,Week 1
2025-03-06 00:00:00,83.39333333333335,72.865524,147.31583333333336,Week 1
2025-03-06 01:00:00,66.36666666666669,68.40854,127.24333333333335,Week 1
2025-03-06 02:00:00,17.299999999999997,72.17601,121.00250000000001,Week 1
2025-03-06 03:00:00,13.235000000000014,76.247025,120.94000000000001,Week 1
2025-03-06 04:00:00,44.52416666666668,86.23468,132.14666666666668,Week 1
2025-03-06 05:00:00,111.21666666666665,99.19485,148.84083333333336,Week 1
2025-03-06 06:00:00,138.47333333333336,114.80058,204.26750000000004,Week 1
2025-03-06 07:00:00,109.73666666666668,117.88395,187.30333333333334,Week 1
2025-03-06 08:00:00,16.03166666666668,112.11307,137.98916666666668,Week 1
2025-03-06 09:00:00,29.377500000000012,101.54561,80.12583333333335,Week 1
2025-03-06 10:00:00,16.605000000000004,99.1684,84.44583333333335,Week 1
2025-03-06 11:00:00,36.26333333333335,93.30565,101.33000000000001,Week 1
2025-03-06 12:00:00,11.100000000000037,89.70516,95.07000000000001,Week 1
2025-03-06 13:00:00,11.103333333333339,87.02366,80.16500000000002,Week 1
2025-03-06 14:00:00,11.106666666666712,91.41897,87.71166666666667,Week 1
2025-03-06 15:00:00,11.140000000000015,108.64255,118.79500000000002,Week 1
2025-03-06 16:00:00,33.84750000000001,121.32627,148.11916666666667,Week 1
2025-03-06 17:00:00,56.23500000000002,123.28201,178.94833333333338,Week 1
2025-03-06 18:00:00,65.14000000000001,130.12306,221.99916666666667,Week 1
2025-03-06 19:00:00,60.71916666666668,131.70836,183.77166666666665,Week 1
2025-03-06 20:00:00,65.14000000000001,133.34317,137.73250000000002,Week 1
2025-03-06 21:00:00,65.14000000000001,132.18466,136.6925,Week 1
2025-03-06 22:00:00,47.126666666666694,129.5043,147.82083333333333,Week 1
2025-03-06 23:00:00,56.14666666666669,125.32652,120.08250000000001,Week 1
2025-03-07 00:00:00,65.14000000000001,127.80857,130.05833333333334,Week 1
2025-03-07 01:00:00,38.286666666666676,125.270004,119.88333333333334,Week 1
2025-03-07 02:00:00,65.14000000000001,123.72354,113.48916666666668,Week 1
2025-03-07 03:00:00,65.14000000000001,125.5244,112.34250000000003,Week 1
2025-03-07 04:00:00,65.13833333333335,128.53394,109.86666666666669,Week 1
2025-03-07 05:00:00,115.13333333333334,140.51826,114.7825,Week 1
2025-03-07 06:00:00,140.14,145.64551,131.15083333333337,Week 1
2025-03-07 07:00:00,140.14,145.29938,123.18583333333333,Week 1
2025-03-07 08:00:00,140.14,142.80191,123.1266666666667,Week 1
2025-03-07 09:00:00,133.62166666666664,133.41122,90.48666666666668,Week 1
2025-03-07 10:00:00,120.32583333333335,127.139755,98.44250000000001,Week 1
2025-03-07 11:00:00,120.5316666666667,113.28488,33.28250000000001,Week 1
2025-03-07 12:00:00,120.12000000000002,113.28454,61.15166666666668,Week 1
2025-03-07 13:00:00,120.12000000000002,110.63491,61.725000000000016,Week 1
2025-03-07 14:00:00,122.03333333333337,118.9734,60.70083333333335,Week 1
2025-03-07 15:00:00,122.17583333333336,126.74425,66.78083333333333,Week 1
2025-03-07 16:00:00,127.66250000000001,140.3685,115.85916666666668,Week 1
2025-03-07 17:00:00,143.63083333333333,147.85074,127.98083333333335,Week 1
2025-03-07 18:00:00,190.675,170.52512,128.74083333333334,Week 1
2025-03-07 19:00:00,163.69833333333335,173.88287,146.67333333333335,Week 1
2025-03-07 20:00:00,130.20833333333334,163.984,138.96750000000003,Week 1
2025-03-07 21:00:00,128.15833333333336,154.76971,128.9641666666667,Week 1
2025-03-07 22:00:00,130.12833333333336,149.90854,127.0075,Week 1
2025-03-07 23:00:00,123.45500000000001,146.59067,122.24833333333333,Week 1
2025-03-08 00:00:00,128.46166666666667,129.4431,121.69583333333334,Week 2
2025-03-08 01:00:00,140.14,130.71906,134.18916666666672,Week 2
2025-03-08 02:00:00,140.14,122.821045,120.74750000000002,Week 2
2025-03-08 03:00:00,136.80166666666668,121.52406,123.31583333333333,Week 2
2025-03-08 04:00:00,138.43500000000003,121.61571,123.52416666666667,Week 2
2025-03-08 05:00:00,131.76333333333332,124.886215,134.32583333333338,Week 2
2025-03-08 06:00:00,115.51333333333334,131.91077,145.15250000000003,Week 2
2025-03-08 07:00:00,70.12833333333334,113.14524,83.37333333333335,Week 2
2025-03-08 08:00:00,22.022500000000036,111.56184,92.01000000000002,Week 2
2025-03-08 09:00:00,61.98500000000001,101.54987,82.51916666666668,Week 2
2025-03-08 10:00:00,66.52083333333334,62.847004,16.830833333333345,Week 2
2025-03-08 11:00:00,68.77166666666668,51.1842,14.070000000000007,Week 2
2025-03-08 12:00:00,67.55000000000001,39.64734,4.793333333333351,Week 2
2025-03-08 13:00:00,66.32166666666669,39.854553,23.402500000000003,Week 2
2025-03-08 14:00:00,67.55000000000001,47.269512,27.306666666666686,Week 2
2025-03-08 15:00:00,71.89500000000001,95.448204,129.9,Week 2
2025-03-08 16:00:00,89.84583333333336,103.927574,121.48583333333333,Week 2
2025-03-08 17:00:00,128.90083333333334,111.77979,122.59583333333337,Week 2
2025-03-08 18:00:00,140.22000000000003,124.01592,120.06833333333333,Week 2
2025-03-08 19:00:00,120.47,113.11442,123.78916666666669,Week 2
2025-03-08 20:00:00,120.26083333333334,87.583954,119.92750000000001,Week 2
2025-03-08 21:00:00,120.66750000000002,78.988014,119.24000000000001,Week 2
2025-03-08 22:00:00,117.53083333333333,69.143616,127.80416666666669,Week 2
2025-03-08 23:00:00,121.00583333333333,70.41448,120.7916666666667,Week 2
2025-03-09 00:00:00,120.02500000000002,59.62509,120.02000000000001,Week 2
2025-03-09 01:00:00,113.88750000000002,42.325867,120.02500000000002,Week 2
2025-03-09 02:00:00,103.58083333333333,39.767784,111.56500000000001,Week 2
2025-03-09 03:00:00,116.72083333333333,45.333515,119.9366666666667,Week 2
2025-03-09 04:00:00,119.82,55.962845,120.51166666666667,Week 2
2025-03-09 05:00:00,87.88416666666667,69.48973,127.33166666666668,Week 2
2025-03-09 06:00:00,64.76166666666668,81.80445,126.72833333333335,Week 2
2025-03-09 07:00:00,64.68,84.25543,121.945,Week 2
2025-03-09 08:00:00,64.46666666666667,65.244064,75.41083333333336,Week 2
2025-03-09 09:00:00,64.76750000000001,82.06065,105.65916666666665,Week 2
2025-03-09 10:00:00,64.32666666666668,47.755817,12.773333333333355,Week 2
2025-03-09 11:00:00,60.26916666666667,49.951656,11.080000000000027,Week 2
2025-03-09 12:00:00,64.61500000000001,53.320896,11.070000000000007,Week 2
2025-03-09 13:00:00,64.07916666666668,56.006786,11.080000000000027,Week 2
2025-03-09 14:00:00,107.80333333333333,59.70429,11.080000000000027,Week 2
2025-03-09 15:00:00,194.5216666666667,86.87796,11.246666666666684,Week 2
2025-03-09 16:00:00,273.2291666666667,129.3829,58.727500000000006,Week 2
2025-03-09 17:00:00,219.31083333333333,154.2743,125.28250000000001,Week 2
2025-03-09 18:00:00,155.1416666666667,153.0918,140.13750000000005,Week 2
2025-03-09 19:00:00,74.85333333333335,137.07164,140.1991666666667,Week 2
2025-03-09 20:00:00,115.39416666666668,130.13095,140.10333333333332,Week 2
2025-03-09 21:00:00,119.98583333333333,123.289444,125.06500000000001,Week 2
2025-03-09 22:00:00,119.60750000000002,116.204,120.08000000000001,Week 2
2025-03-09 23:00:00,127.53333333333337,112.24188,120.08000000000001,Week 2
2025-03-10 00:00:00,125.0141666666667,108.65417,120.08000000000001,Week 2
2025-03-10 01:00:00,121.20250000000001,98.232895,120.08000000000001,Week 2
2025-03-10 02:00:00,120.90333333333334,82.60115,120.08000000000001,Week 2
2025-03-10 03:00:00,121.15583333333333,84.76784,120.08000000000001,Week 2
2025-03-10 04:00:00,104.00666666666667,96.76443,120.08000000000001,Week 2
2025-03-10 05:00:00,106.42000000000002,103.70166,121.74583333333335,Week 2
2025-03-10 06:00:00,133.8591666666667,118.66386,125.97750000000002,Week 2
2025-03-10 07:00:00,142.74666666666667,134.95868,128.41333333333333,Week 2
2025-03-10 08:00:00,133.0141666666667,137.0538,138.42083333333335,Week 2
2025-03-10 09:00:00,120.28583333333336,118.05495,120.08000000000001,Week 2
2025-03-10 10:00:00,133.89666666666668,112.95643,120.08000000000001,Week 2
2025-03-10 11:00:00,132.64416666666668,103.6744,120.08000000000001,Week 2
2025-03-10 12:00:00,125.93333333333335,114.620995,137.3625,Week 2
2025-03-10 13:00:00,122.38250000000001,108.95626,131.26583333333335,Week 2
2025-03-10 14:00:00,130.40333333333334,118.13461,129.51666666666668,Week 2
2025-03-10 15:00:00,105.80583333333335,122.01896,140.07833333333335,Week 2
2025-03-10 16:00:00,112.89583333333333,131.16058,140.26583333333335,Week 2
2025-03-10 17:00:00,135.05166666666668,139.85211,142.22666666666666,Week 2
2025-03-10 18:00:00,128.22583333333336,126.222466,139.92333333333335,Week 2
2025-03-10 19:00:00,104.12000000000002,101.22855,136.03000000000003,Week 2
2025-03-10 20:00:00,113.39333333333333,86.24075,131.18666666666667,Week 2
2025-03-10 21:00:00,124.84666666666669,81.69168,131.42416666666668,Week 2
2025-03-10 22:00:00,90.44833333333334,72.66897,140.17916666666667,Week 2
2025-03-10 23:00:00,86.89833333333334,69.76869,140.20333333333338,Week 2
2025-03-11 00:00:00,73.92166666666668,66.018326,140.12,Week 2
2025-03-11 01:00:00,73.50250000000001,65.646835,140.10333333333332,Week 2
2025-03-11 02:00:00,80.92416666666668,66.26701,140.12,Week 2
2025-03-11 03:00:00,81.10166666666669,69.08631,140.13000000000002,Week 2
2025-03-11 04:00:00,106.70333333333333,81.08645,140.115,Week 2
2025-03-11 05:00:00,121.29916666666668,98.69498,133.3891666666667,Week 2
2025-03-11 06:00:00,158.745,116.70045,137.14916666666667,Week 2
2025-03-11 07:00:00,108.47500000000001,95.455315,83.53583333333336,Week 2
2025-03-11 08:00:00,86.6575,64.90154,49.97250000000001,Week 2
2025-03-11 09:00:00,110.84916666666669,30.669212,2.40000000000002,Week 2
2025-03-11 10:00:00,69.65833333333333,33.614044,0.5391666666666595,Week 2
2025-03-11 11:00:00,101.74750000000002,38.196266,24.695833333333354,Week 2
2025-03-11 12:00:00,120.92500000000001,41.90349,61.043333333333344,Week 2
2025-03-11 13:00:00,130.08750000000003,55.44233,56.58833333333334,Week 2
2025-03-11 14:00:00,120.03916666666669,50.474064,55.547500000000014,Week 2
2025-03-11 15:00:00,124.07750000000001,66.688995,69.18083333333334,Week 2
2025-03-11 16:00:00,120.12750000000001,102.108086,128.115,Week 2
2025-03-11 17:00:00,134.79999999999998,124.30538,155.4041666666667,Week 2
2025-03-11 18:00:00,132.23,136.4913,169.1616666666667,Week 2
2025-03-11 19:00:00,138.3733333333333,127.35455,157.40583333333336,Week 2
2025-03-11 20:00:00,136.25,115.2703,126.20333333333333,Week 2
2025-03-11 21:00:00,120.24583333333335,91.400375,111.00333333333333,Week 2
2025-03-11 22:00:00,118.28333333333337,75.53346,110.72833333333335,Week 2
2025-03-11 23:00:00,112.5016666666667,58.84502,113.71250000000002,Week 2
2025-03-12 00:00:00,120.08000000000001,54.21104,103.38500000000002,Week 2
2025-03-12 01:00:00,120.08000000000001,60.086777,109.1966666666667,Week 2
2025-03-12 02:00:00,120.08000000000001,57.19017,108.92666666666668,Week 2
2025-03-12 03:00:00,120.08000000000001,58.810375,115.56666666666668,Week 2
2025-03-12 04:00:00,108.84416666666665,62.662216,123.26000000000002,Week 2
2025-03-12 05:00:00,103.32333333333335,75.98134,119.94250000000001,Week 2
2025-03-12 06:00:00,120.02666666666667,97.610725,146.6516666666667,Week 2
2025-03-12 07:00:00,120.02833333333334,83.054214,125.32416666666667,Week 2
2025-03-12 08:00:00,112.12916666666668,41.98423,20.16583333333334,Week 2
2025-03-12 09:00:00,139.23333333333332,72.65957,100.57333333333335,Week 2
2025-03-12 10:00:00,70.93833333333335,14.389938,16.44250000000001,Week 2
2025-03-12 11:00:00,126.59333333333333,17.580536,8.229166666666714,Week 2
2025-03-12 12:00:00,113.79083333333335,14.403412,11.362500000000026,Week 2
2025-03-12 13:00:00,113.34833333333333,29.157211,11.538333333333341,Week 2
2025-03-12 14:00:00,129.13,63.499832,11.440000000000026,Week 2
2025-03-12 15:00:00,122.57750000000001,87.175285,58.66500000000001,Week 2
2025-03-12 16:00:00,122.67583333333333,82.653336,65.09333333333333,Week 2
2025-03-12 17:00:00,128.32166666666666,116.84447,131.1225,Week 2
2025-03-12 18:00:00,124.05166666666669,118.90337,124.63000000000001,Week 2
2025-03-12 19:00:00,128.8925,131.10889,145.29083333333332,Week 2
2025-03-12 20:00:00,121.21250000000002,126.324974,139.8716666666667,Week 2
2025-03-12 21:00:00,120.05500000000002,107.716835,106.47250000000001,Week 2
2025-03-12 22:00:00,119.24166666666669,95.36404,94.7991666666667,Week 2
2025-03-12 23:00:00,120.08000000000001,107.552284,122.82083333333334,Week 2
2025-03-13 00:00:00,122.19500000000001,88.94708,83.39333333333335,Week 2
2025-03-13 01:00:00,120.03000000000002,55.13806,66.36666666666669,Week 2
2025-03-13 02:00:00,120.23083333333335,33.574387,17.299999999999997,Week 2
2025-03-13 03:00:00,124.73416666666668,59.574947,13.235000000000014,Week 2
2025-03-13 04:00:00,120.15833333333337,76.08761,44.52416666666668,Week 2
2025-03-13 05:00:00,122.74000000000001,120.987335,111.21666666666665,Week 2
2025-03-13 06:00:00,183.2816666666667,142.62354,138.47333333333336,Week 2
2025-03-13 07:00:00,143.71250000000003,137.73143,109.73666666666668,Week 2
2025-03-13 08:00:00,142.10416666666669,109.95182,16.03166666666668,Week 2
2025-03-13 09:00:00,97.14500000000001,92.6716,29.377500000000012,Week 2
2025-03-13 10:00:00,65.08166666666668,78.24116,16.605000000000004,Week 2
2025-03-13 11:00:00,78.85500000000002,78.824615,36.26333333333335,Week 2
2025-03-13 12:00:00,57.309166666666684,68.47173,11.100000000000037,Week 2
2025-03-13 13:00:00,47.859166666666674,68.39209,11.103333333333339,Week 2
2025-03-13 14:00:00,84.23916666666668,72.29792,11.106666666666712,Week 2
2025-03-13 15:00:00,134.42166666666668,87.987495,11.140000000000015,Week 2
2025-03-13 16:00:00,131.9041666666667,114.61865,33.84750000000001,Week 2
2025-03-13 17:00:00,144.85583333333335,132.19691,56.23500000000002,Week 2
2025-03-13 18:00:00,190.15833333333336,140.84799,65.14000000000001,Week 2
2025-03-13 19:00:00,153.3516666666667,140.12378,60.71916666666668,Week 2
2025-03-13 20:00:00,119.88000000000001,135.79602,65.14000000000001,Week 2
2025-03-13 21:00:00,121.5616666666667,132.51782,65.14000000000001,Week 2
2025-03-13 22:00:00,121.84750000000001,123.21472,47.126666666666694,Week 2
2025-03-13 23:00:00,129.8491666666667,118.79231,56.14666666666669,Week 2
2025-03-14 00:00:00,128.41083333333336,106.400604,65.14000000000001,Week 2
2025-03-14 01:00:00,120.94500000000001,88.80057,38.286666666666676,Week 2
2025-03-14 02:00:00,121.77333333333334,93.300125,65.14000000000001,Week 2
2025-03-14 03:00:00,130.99583333333334,86.26895,65.14000000000001,Week 2
2025-03-14 04:00:00,130.84583333333333,92.8795,65.13833333333335,Week 2
2025-03-14 05:00:00,131.69000000000003,111.61247,115.13333333333334,Week 2
2025-03-14 06:00:00,159.84500000000003,120.63167,140.14,Week 2
2025-03-14 07:00:00,123.80333333333333,104.5893,140.14,Week 2
2025-03-14 08:00:00,124.77583333333334,89.56198,140.14,Week 2
2025-03-14 09:00:00,98.8891666666667,81.485,133.62166666666664,Week 2
2025-03-14 10:00:00,54.15083333333335,75.99347,120.32583333333335,Week 2
2025-03-14 11:00:00,111.05333333333333,84.84778,120.5316666666667,Week 2
2025-03-14 12:00:00,44.779166666666676,56.54548,120.12000000000002,Week 2
2025-03-14 13:00:00,101.65416666666665,44.696964,120.12000000000002,Week 2
2025-03-14 14:00:00,123.08583333333334,71.03003,122.03333333333337,Week 2
2025-03-14 15:00:00,140.67833333333334,94.69281,122.17583333333336,Week 2
2025-03-14 16:00:00,120.24500000000002,95.55547,127.66250000000001,Week 2
2025-03-14 17:00:00,129.2425,127.364716,143.63083333333333,Week 2
2025-03-14 18:00:00,144.32500000000005,141.70245,190.675,Week 2
2025-03-14 19:00:00,135.05166666666668,138.05019,163.69833333333335,Week 2
2025-03-14 20:00:00,138.9041666666667,135.60815,130.20833333333334,Week 2
2025-03-14 21:00:00,120.1216666666667,134.74388,128.15833333333336,Week 2
2025-03-14 22:00:00,114.48333333333333,132.24063,130.12833333333336,Week 2
2025-03-14 23:00:00,110.46416666666667,121.960785,123.45500000000001,Week 2
2025-03-15 00:00:00,111.16833333333335,126.827614,128.46166666666667,Week 3
2025-03-15 01:00:00,118.21333333333334,117.43802,140.14,Week 3
2025-03-15 02:00:00,120.06000000000002,123.19672,140.14,Week 3
2025-03-15 03:00:00,119.32250000000002,112.62318,136.80166666666668,Week 3
2025-03-15 04:00:00,120.07166666666667,107.30169,138.43500000000003,Week 3
2025-03-15 05:00:00,124.52416666666667,113.064766,131.76333333333332,Week 3
2025-03-15 06:00:00,124.2041666666667,122.45622,115.51333333333334,Week 3
2025-03-15 07:00:00,121.07000000000001,116.84906,70.12833333333334,Week 3
2025-03-15 08:00:00,104.4541666666667,109.68649,22.022500000000036,Week 3
2025-03-15 09:00:00,93.71666666666665,118.559906,61.98500000000001,Week 3
2025-03-15 10:00:00,141.49666666666667,110.29797,66.52083333333334,Week 3
2025-03-15 11:00:00,65.13000000000001,62.587612,68.77166666666668,Week 3
2025-03-15 12:00:00,67.3375,48.935005,67.55000000000001,Week 3
2025-03-15 13:00:00,119.03333333333337,53.167686,66.32166666666669,Week 3
2025-03-15 14:00:00,103.52000000000001,57.339268,67.55000000000001,Week 3
2025-03-15 15:00:00,134.14916666666667,56.51768,71.89500000000001,Week 3
2025-03-15 16:00:00,100.06250000000003,85.90423,89.84583333333336,Week 3
2025-03-15 17:00:00,141.4925,112.874,128.90083333333334,Week 3
2025-03-15 18:00:00,135.03333333333336,113.15749,140.22000000000003,Week 3
2025-03-15 19:00:00,85.13333333333334,85.4401,120.47,Week 3
2025-03-15 20:00:00,99.95583333333333,81.97404,120.26083333333334,Week 3
2025-03-15 21:00:00,112.11666666666669,76.22432,120.66750000000002,Week 3
2025-03-15 22:00:00,118.44833333333334,74.31163,117.53083333333333,Week 3
2025-03-15 23:00:00,122.25000000000001,79.476494,121.00583333333333,Week 3
2025-03-16 00:00:00,119.25583333333333,74.31033,120.02500000000002,Week 3
2025-03-16 01:00:00,83.09833333333334,20.997543,113.88750000000002,Week 3
2025-03-16 02:00:00,81.69083333333334,-4.205101,103.58083333333333,Week 3
