ds,y,KAN,Naive,week
2025-03-07 04:00:00,10.073333333333338,42.01851,100.11333333333334,Week 1
2025-03-07 05:00:00,47.515000000000015,59.915943,113.40916666666668,Week 1
2025-03-07 06:00:00,72.97250000000001,53.459625,128.4575,Week 1
2025-03-07 07:00:00,-0.14416666666666345,33.794518,121.9433333333333,Week 1
2025-03-07 08:00:00,-6.444999999999993,6.4080353,110.10416666666669,Week 1
2025-03-07 09:00:00,-17.97166666666665,12.47802,45.33750000000002,Week 1
2025-03-07 10:00:00,-0.2741666666666589,14.798454,1.5141666666666822,Week 1
2025-03-07 11:00:00,-3.4299999999999926,29.122112,6.405833333333348,Week 1
2025-03-07 12:00:00,-17.300833333333316,25.441658,1.5533333333333417,Week 1
2025-03-07 13:00:00,28.60583333333335,34.83083,13.11083333333334,Week 1
2025-03-07 14:00:00,23.57999999999999,35.69537,8.966666666666669,Week 1
2025-03-07 15:00:00,10.075000000000003,49.06339,8.834166666666675,Week 1
2025-03-07 16:00:00,21.843333333333327,53.68759,37.62666666666667,Week 1
2025-03-07 17:00:00,109.59166666666664,81.935074,100.91499999999999,Week 1
2025-03-07 18:00:00,186.17833333333328,103.096436,128.61916666666664,Week 1
2025-03-07 19:00:00,161.02416666666664,105.21637,159.88333333333333,Week 1
2025-03-07 20:00:00,122.71249999999998,106.283936,147.81916666666666,Week 1
2025-03-07 21:00:00,93.78999999999999,86.98674,134.17,Week 1
2025-03-07 22:00:00,80.09916666666666,78.67459,131.14,Week 1
2025-03-07 23:00:00,75.44083333333333,76.658585,127.04749999999999,Week 1
2025-03-08 00:00:00,66.66333333333336,92.77358,122.85749999999999,Week 2
2025-03-08 01:00:00,65.96916666666668,83.339714,139.47083333333333,Week 2
2025-03-08 02:00:00,61.94166666666667,59.12526,122.21333333333331,Week 2
2025-03-08 03:00:00,55.325833333333335,56.495575,128.29416666666663,Week 2
2025-03-08 04:00:00,49.425,43.391407,127.7708333333333,Week 2
2025-03-08 05:00:00,33.34083333333334,54.059067,137.09666666666664,Week 2
2025-03-08 06:00:00,23.01333333333335,52.694153,148.11,Week 2
2025-03-08 07:00:00,-24.83999999999999,27.063217,50.37833333333333,Week 2
2025-03-08 08:00:00,-29.49166666666663,-6.8334503,17.05083333333333,Week 2
2025-03-08 09:00:00,-30.42916666666663,-3.0826035,9.45416666666668,Week 2
2025-03-08 10:00:00,-26.87749999999997,3.2468338,1.3941666666666777,Week 2
2025-03-08 11:00:00,-2.8674999999999784,4.784607,-17.29416666666667,Week 2
2025-03-08 12:00:00,5.051666666666662,19.805412,-16.931666666666644,Week 2
2025-03-08 13:00:00,29.89166666666668,26.20168,3.782500000000013,Week 2
2025-03-08 14:00:00,22.055833333333332,46.897568,-0.19333333333331382,Week 2
2025-03-08 15:00:00,29.273333333333348,60.27934,36.18583333333334,Week 2
2025-03-08 16:00:00,27.380833333333342,92.385796,32.41333333333334,Week 2
2025-03-08 17:00:00,95.18083333333334,131.11719,50.90250000000001,Week 2
2025-03-08 18:00:00,140.12166666666667,145.13376,25.973333333333343,Week 2
2025-03-08 19:00:00,117.77916666666664,163.86401,113.69166666666666,Week 2
2025-03-08 20:00:00,104.22666666666666,147.44336,105.94583333333333,Week 2
2025-03-08 21:00:00,94.1425,126.28227,110.62916666666666,Week 2
2025-03-08 22:00:00,80.75333333333332,111.63104,122.94749999999999,Week 2
2025-03-08 23:00:00,79.28333333333333,105.53499,112.9433333333333,Week 2
2025-03-09 00:00:00,76.68916666666665,97.955956,86.30833333333332,Week 2
2025-03-09 01:00:00,81.50666666666667,85.651764,73.08749999999999,Week 2
2025-03-09 02:00:00,75.51166666666668,58.730347,74.22166666666668,Week 2
2025-03-09 03:00:00,70.855,67.61919,69.4225,Week 2
2025-03-09 04:00:00,60.3675,53.129295,64.91083333333334,Week 2
2025-03-09 05:00:00,34.475000000000016,70.62986,76.59416666666667,Week 2
2025-03-09 06:00:00,24.214166666666678,64.5578,55.967500000000015,Week 2
2025-03-09 07:00:00,-2.7424999999999926,56.726395,13.235000000000007,Week 2
2025-03-09 08:00:00,-11.475833333333313,23.988476,10.287500000000009,Week 2
2025-03-09 09:00:00,-21.420833333333306,19.736435,17.804166666666674,Week 2
2025-03-09 10:00:00,-14.24833333333332,30.07996,-18.25749999999998,Week 2
2025-03-09 11:00:00,2.975833333333341,50.49227,-15.455833333333317,Week 2
2025-03-09 12:00:00,8.071666666666687,36.571774,-23.813333333333333,Week 2
2025-03-09 13:00:00,23.822500000000012,54.081528,-27.563333333333333,Week 2
2025-03-09 14:00:00,76.60416666666667,56.59617,-29.379999999999995,Week 2
2025-03-09 15:00:00,203.19083333333333,73.04898,-51.75749999999995,Week 2
2025-03-09 16:00:00,308.1725,97.15181,-38.229999999999976,Week 2
2025-03-09 17:00:00,248.61,112.359604,-19.556666666666644,Week 2
2025-03-09 18:00:00,166.545,137.58047,53.7725,Week 2
2025-03-09 19:00:00,67.09166666666667,125.87553,53.506666666666675,Week 2
2025-03-09 20:00:00,92.80249999999998,106.12899,47.40666666666668,Week 2
2025-03-09 21:00:00,110.45499999999998,105.27124,41.53916666666667,Week 2
2025-03-09 22:00:00,88.145,94.549866,33.25583333333334,Week 2
2025-03-09 23:00:00,78.09833333333334,76.61024,25.18833333333334,Week 2
2025-03-10 00:00:00,78.99666666666666,66.59612,11.681666666666679,Week 2
2025-03-10 01:00:00,65.59416666666667,49.75734,8.865833333333342,Week 2
2025-03-10 02:00:00,34.533333333333346,44.53129,8.041666666666671,Week 2
2025-03-10 03:00:00,32.81416666666668,53.318962,8.674999999999997,Week 2
2025-03-10 04:00:00,45.369166666666686,71.71455,9.656666666666695,Week 2
2025-03-10 05:00:00,67.49916666666667,84.96731,60.38083333333334,Week 2
2025-03-10 06:00:00,79.64333333333332,97.35241,95.74583333333334,Week 2
2025-03-10 07:00:00,77.65666666666667,73.28489,57.00416666666667,Week 2
2025-03-10 08:00:00,68.315,58.512962,-2.745833333333323,Week 2
2025-03-10 09:00:00,64.26333333333335,59.593094,-31.337499999999963,Week 2
2025-03-10 10:00:00,71.80666666666667,55.397175,-48.738333333333344,Week 2
2025-03-10 11:00:00,80.09416666666667,68.78684,-61.63416666666663,Week 2
2025-03-10 12:00:00,120.59916666666668,65.0014,-57.65416666666664,Week 2
2025-03-10 13:00:00,120.63833333333332,59.293514,-71.64666666666665,Week 2
2025-03-10 14:00:00,131.98666666666665,70.84662,-45.577499999999986,Week 2
2025-03-10 15:00:00,105.54249999999999,83.55373,-71.71416666666667,Week 2
2025-03-10 16:00:00,109.97999999999999,105.61728,-39.39249999999997,Week 2
2025-03-10 17:00:00,143.5925,132.37169,12.500000000000021,Week 2
2025-03-10 18:00:00,130.7475,143.64574,111.92499999999998,Week 2
2025-03-10 19:00:00,106.35333333333334,136.23427,101.84249999999999,Week 2
2025-03-10 20:00:00,115.43083333333334,107.95085,80.74333333333333,Week 2
2025-03-10 21:00:00,127.9,94.977745,63.200833333333335,Week 2
2025-03-10 22:00:00,75.96333333333332,96.09509,36.15500000000001,Week 2
2025-03-10 23:00:00,66.25083333333335,78.9237,59.12083333333335,Week 2
2025-03-11 00:00:00,43.91250000000001,79.665115,15.714999999999996,Week 2
2025-03-11 01:00:00,66.4575,60.337475,19.757500000000007,Week 2
2025-03-11 02:00:00,72.67500000000001,60.00681,33.432500000000005,Week 2
2025-03-11 03:00:00,71.90916666666666,67.83824,37.436666666666675,Week 2
2025-03-11 04:00:00,90.60583333333334,77.859634,13.352500000000006,Week 2
2025-03-11 05:00:00,121.03249999999998,112.1862,96.7875,Week 2
2025-03-11 06:00:00,176.52416666666664,105.87688,119.4375,Week 2
2025-03-11 07:00:00,101.60749999999999,79.14175,6.634166666666701,Week 2
2025-03-11 08:00:00,7.116666666666674,74.23317,-14.994166666666644,Week 2
2025-03-11 09:00:00,40.78666666666667,72.802864,-37.42583333333333,Week 2
2025-03-11 10:00:00,22.899166666666673,79.11199,-40.18833333333332,Week 2
2025-03-11 11:00:00,67.08416666666666,79.453415,-33.23416666666664,Week 2
2025-03-11 12:00:00,83.76499999999999,99.3768,-0.5133333333333354,Week 2
2025-03-11 13:00:00,130.25833333333333,98.66697,-18.896666666666633,Week 2
2025-03-11 14:00:00,112.52916666666667,110.39179,25.950000000000017,Week 2
2025-03-11 15:00:00,136.96666666666667,111.03897,42.12416666666667,Week 2
2025-03-11 16:00:00,122.51833333333332,138.79501,97.03,Week 2
2025-03-11 17:00:00,161.19583333333333,167.73486,160.08333333333331,Week 2
2025-03-11 18:00:00,147.74916666666667,180.62361,217.3258333333333,Week 2
2025-03-11 19:00:00,139.68083333333334,179.18274,186.32499999999996,Week 2
2025-03-11 20:00:00,132.77583333333334,156.30211,134.44666666666666,Week 2
2025-03-11 21:00:00,119.55666666666667,143.50189,113.51333333333334,Week 2
2025-03-11 22:00:00,113.14916666666664,115.77064,101.94749999999999,Week 2
2025-03-11 23:00:00,95.36916666666667,108.87668,107.5658333333333,Week 2
2025-03-12 00:00:00,79.00083333333333,102.08159,97.71583333333332,Week 2
2025-03-12 01:00:00,72.33083333333333,90.091934,95.37166666666668,Week 2
2025-03-12 02:00:00,78.85749999999999,71.23656,85.51333333333332,Week 2
2025-03-12 03:00:00,71.63833333333334,79.71522,78.54,Week 2
2025-03-12 04:00:00,67.35583333333334,86.35729,72.59083333333335,Week 2
2025-03-12 05:00:00,74.53333333333333,108.170654,94.47333333333333,Week 2
2025-03-12 06:00:00,96.61166666666666,106.580925,123.73083333333332,Week 2
2025-03-12 07:00:00,82.25249999999998,90.318115,30.032500000000013,Week 2
2025-03-12 08:00:00,65.43916666666667,66.31512,-1.4024999999999892,Week 2
2025-03-12 09:00:00,25.01916666666667,59.61494,-16.06083333333332,Week 2
2025-03-12 10:00:00,34.414166666666674,56.633392,-17.579166666666666,Week 2
2025-03-12 11:00:00,50.79583333333334,63.943214,-26.919999999999987,Week 2
