ds,y,KAN,Naive,week
2025-03-16 16:00:00,32.1725,92.91189,29.735833333333332,Week 3
2025-03-16 17:00:00,98.05333333333334,143.39502,72.30833333333334,Week 3
2025-03-16 18:00:00,97.54083333333334,197.70625,96.66999999999999,Week 3
2025-03-16 19:00:00,105.75833333333334,163.50175,68.49666666666667,Week 3
2025-03-16 20:00:00,86.28583333333334,135.87589,66.86916666666667,Week 3
2025-03-16 21:00:00,69.5225,137.60794,82.73083333333334,Week 3
2025-03-16 22:00:00,75.73666666666666,126.08168,83.62583333333333,Week 3
2025-03-16 23:00:00,77.78750000000001,109.06535,79.24666666666667,Week 3
2025-03-17 00:00:00,78.65416666666667,110.94235,82.3875,Week 3
2025-03-17 01:00:00,79.01333333333334,105.96255,73.73416666666667,Week 3
2025-03-17 02:00:00,82.67583333333333,104.387344,75.10916666666667,Week 3
2025-03-17 03:00:00,83.18166666666667,91.776215,67.93666666666667,Week 3
2025-03-17 04:00:00,78.96833333333333,108.2527,66.00666666666666,Week 3
2025-03-17 05:00:00,107.12083333333334,122.36719,79.02,Week 3
2025-03-17 06:00:00,135.79666666666665,102.42906,88.23833333333333,Week 3
2025-03-17 07:00:00,35.36583333333333,70.19101,85.49833333333333,Week 3
2025-03-17 08:00:00,-9.760000000000005,21.900352,76.41583333333334,Week 3
2025-03-17 09:00:00,-15.22333333333333,29.777847,79.44666666666667,Week 3
2025-03-17 10:00:00,-22.030833333333334,24.342026,79.57916666666667,Week 3
2025-03-17 11:00:00,-25.769999999999982,40.253265,72.7525,Week 3
2025-03-17 12:00:00,-24.569166666666632,32.663685,58.83833333333334,Week 3
2025-03-17 13:00:00,12.710000000000008,39.771652,68.62666666666667,Week 3
2025-03-17 14:00:00,-7.3700000000000045,61.865902,73.48416666666667,Week 3
2025-03-17 15:00:00,32.2525,72.819244,72.61166666666666,Week 3
2025-03-17 16:00:00,75.87833333333333,109.650894,80.7375,Week 3
2025-03-17 17:00:00,124.375,156.89133,85.07166666666667,Week 3
2025-03-17 18:00:00,117.2325,198.02646,91.63166666666666,Week 3
2025-03-17 19:00:00,63.4375,174.13216,81.44916666666667,Week 3
2025-03-17 20:00:00,69.24416666666667,119.836555,71.84833333333334,Week 3
2025-03-17 21:00:00,70.38583333333334,111.22167,75.43416666666667,Week 3
2025-03-17 22:00:00,79.515,116.89125,76.41,Week 3
