ds,y,KAN,Naive,week
2025-03-13 22:00:00,121.84750000000001,103.43079,47.126666666666694,Week 2
2025-03-13 23:00:00,129.8491666666667,106.07366,56.14666666666669,Week 2
2025-03-14 00:00:00,128.41083333333336,94.322205,65.14000000000001,Week 2
2025-03-14 01:00:00,120.94500000000001,92.67658,38.286666666666676,Week 2
2025-03-14 02:00:00,121.77333333333334,83.5894,65.14000000000001,Week 2
2025-03-14 03:00:00,130.99583333333334,99.72118,65.14000000000001,Week 2
2025-03-14 04:00:00,130.84583333333333,102.91118,65.13833333333335,Week 2
2025-03-14 05:00:00,131.69000000000003,98.97322,115.13333333333334,Week 2
2025-03-14 06:00:00,159.84500000000003,100.87959,140.14,Week 2
2025-03-14 07:00:00,123.80333333333333,99.23604,140.14,Week 2
2025-03-14 08:00:00,124.77583333333334,82.96432,140.14,Week 2
2025-03-14 09:00:00,98.8891666666667,82.516624,133.62166666666664,Week 2
2025-03-14 10:00:00,54.15083333333335,72.27221,120.32583333333335,Week 2
2025-03-14 11:00:00,111.05333333333333,54.24433,120.5316666666667,Week 2
2025-03-14 12:00:00,44.779166666666676,62.733925,120.12000000000002,Week 2
2025-03-14 13:00:00,101.65416666666665,66.32613,120.12000000000002,Week 2
2025-03-14 14:00:00,123.08583333333334,63.37764,122.03333333333337,Week 2
2025-03-14 15:00:00,140.67833333333334,75.64688,122.17583333333336,Week 2
2025-03-14 16:00:00,120.24500000000002,110.22609,127.66250000000001,Week 2
2025-03-14 17:00:00,129.2425,121.50304,143.63083333333333,Week 2
2025-03-14 18:00:00,144.32500000000005,135.16249,190.675,Week 2
2025-03-14 19:00:00,135.05166666666668,133.26883,163.69833333333335,Week 2
2025-03-14 20:00:00,138.9041666666667,133.68375,130.20833333333334,Week 2
2025-03-14 21:00:00,120.1216666666667,118.399734,128.15833333333336,Week 2
2025-03-14 22:00:00,114.48333333333333,113.247635,130.12833333333336,Week 2
2025-03-14 23:00:00,110.46416666666667,101.891235,123.45500000000001,Week 2
2025-03-15 00:00:00,111.16833333333335,107.34137,128.46166666666667,Week 3
