ds,y,LSTM,Naive,week,KAN,SARIMAX,state
2025-03-25 12:00:00,67.32666666666668,52.895584,71.81916666666667,Week 4,50.553055,58.36626836790349,NSW
2025-03-25 13:00:00,54.34333333333332,52.807724,66.33416666666666,Week 4,52.720127,54.95696429245581,NSW
2025-03-25 14:00:00,91.71416666666666,66.411514,65.855,Week 4,50.69901,79.13906418893201,NSW
2025-03-25 15:00:00,97.68833333333332,83.429886,97.79916666666666,Week 4,73.04695,124.34667866828994,NSW
2025-03-25 16:00:00,111.115,103.44418,68.74416666666666,Week 4,90.49508,147.70833597454973,NSW
2025-03-25 17:00:00,130.30583333333334,124.0742,119.6075,Week 4,119.47728,204.44375677726293,NSW
2025-03-25 18:00:00,139.73749999999998,124.42157,97.66583333333334,Week 4,158.01646,187.18255524634688,NSW
2025-03-25 19:00:00,130.3375,111.397484,83.61083333333333,Week 4,129.21237,150.8294065256914,NSW
2025-03-25 20:00:00,112.775,103.52568,88.40083333333332,Week 4,111.19984,153.10648495279725,NSW
2025-03-25 21:00:00,105.33083333333332,96.477104,110.90583333333332,Week 4,112.354706,150.70287997795657,NSW
2025-03-25 22:00:00,101.76083333333332,90.215546,111.01,Week 4,115.27309,137.60727898820403,NSW
2025-03-25 23:00:00,96.03083333333332,83.57722,106.4825,Week 4,106.04577,136.1015445597958,NSW
2025-03-26 00:00:00,84.98333333333333,75.96005,92.27833333333332,Week 4,95.69893,125.63635311074265,NSW
2025-03-26 01:00:00,80.94500000000001,69.8195,78.54833333333333,Week 4,86.16198,113.09273970010231,NSW
2025-03-26 02:00:00,74.15666666666667,68.424446,77.81833333333333,Week 4,90.30659,110.68779817242032,NSW
2025-03-26 03:00:00,73.66,71.12916,75.89333333333333,Week 4,88.67768,113.37879825587564,NSW
2025-03-26 04:00:00,86.89999999999999,79.94246,84.32333333333334,Week 4,85.29658,127.0220482875275,NSW
2025-03-26 05:00:00,122.29416666666668,95.72649,106.36333333333332,Week 4,109.453354,165.38831777907913,NSW
2025-03-26 06:00:00,167.7575,110.709854,144.8466666666667,Week 4,99.839455,215.6517514666384,NSW
2025-03-26 07:00:00,138.21083333333334,98.335754,122.00916666666669,Week 4,84.2456,155.47679014536533,NSW
2025-03-26 08:00:00,113.43416666666668,73.58951,79.93916666666667,Week 4,58.057587,115.09869954890937,NSW
2025-03-26 09:00:00,63.67750000000001,59.683716,72.60083333333334,Week 4,54.06469,92.5369263636939,NSW
2025-03-26 10:00:00,38.30333333333334,45.148613,10.971666666666678,Week 4,48.118885,67.20619171485872,NSW
2025-03-26 11:00:00,32.9275,41.037884,5.039166666666674,Week 4,38.705967,62.74584519136387,NSW
2025-03-26 12:00:00,14.387499999999989,35.067104,-16.860833333333304,Week 4,37.949223,43.87326204759065,NSW
2025-03-26 13:00:00,-9.596666666666664,34.4387,41.48333333333333,Week 4,40.00417,44.4740803769875,NSW
2025-03-26 14:00:00,43.98333333333333,45.683235,55.22916666666666,Week 4,53.097576,63.10112426045326,NSW
2025-03-26 15:00:00,59.10083333333333,70.32337,123.22083333333336,Week 4,63.1777,112.99033509759366,NSW
2025-03-26 16:00:00,81.49833333333333,96.553116,190.0475,Week 4,91.12919,138.56497244027054,NSW
2025-03-26 17:00:00,90.67916666666667,122.24623,200.29,Week 4,117.317535,210.70233329119932,NSW
2025-03-26 18:00:00,96.30916666666668,131.78658,279.7625,Week 4,133.22546,202.1746270578188,NSW
2025-03-26 19:00:00,73.665,117.65087,179.48249999999996,Week 4,126.80188,159.34287013494458,NSW
2025-03-26 20:00:00,59.89166666666666,105.23843,119.9425,Week 4,117.93906,157.09345922183925,NSW
2025-03-26 21:00:00,65.4925,98.075905,163.2733333333333,Week 4,102.78439,154.24908865325594,NSW
2025-03-26 22:00:00,62.30333333333334,94.51836,125.89166666666668,Week 4,96.487175,145.6450336532224,NSW
2025-03-26 23:00:00,60.620000000000005,88.76585,120.02083333333331,Week 4,91.68457,145.28681448786938,NSW
2025-03-27 00:00:00,60.40416666666667,79.61099,109.28583333333334,Week 4,87.85207,131.7713209173425,NSW
2025-03-27 01:00:00,56.91583333333334,68.596085,74.27499999999999,Week 4,94.066795,113.13129751505612,NSW
2025-03-27 02:00:00,54.478333333333325,60.67031,57.82333333333333,Week 4,85.21506,102.786953660945,NSW
2025-03-27 03:00:00,45.29333333333333,59.401836,58.74083333333334,Week 4,91.009514,100.25487778067335,NSW
2025-03-27 04:00:00,53.88583333333334,67.63496,75.27583333333332,Week 4,94.56254,110.42218260627402,NSW
2025-03-27 05:00:00,62.27499999999999,85.91649,92.43416666666668,Week 4,105.98837,148.1161775347391,NSW
2025-03-27 06:00:00,97.71583333333332,103.23123,110.56,Week 4,111.10731,198.63772098618176,NSW
2025-03-27 07:00:00,89.03416666666668,98.26448,84.37916666666666,Week 4,86.29901,157.9842538652178,NSW
2025-03-27 08:00:00,74.595,80.70549,49.51166666666666,Week 4,74.37012,132.26393347364663,NSW
2025-03-27 09:00:00,68.46666666666665,68.97725,33.24916666666667,Week 4,71.86899,121.67231011680693,NSW
2025-03-27 10:00:00,56.0575,61.375404,6.34333333333332,Week 4,55.504375,101.62112454797668,NSW
2025-03-27 11:00:00,65.81833333333333,57.89809,4.4808333333333366,Week 4,66.65608,96.2866085855064,NSW
2025-03-27 12:00:00,61.43,56.24494,30.504166666666656,Week 4,67.903244,83.58339147876225,NSW
2025-03-27 13:00:00,61.39916666666667,60.003845,65.66583333333334,Week 4,60.327694,84.80401480858488,NSW
2025-03-27 14:00:00,69.5475,70.930244,79.82083333333334,Week 4,55.07573,97.74138985349931,NSW
2025-03-27 15:00:00,78.22083333333333,91.62313,179.36833333333334,Week 4,76.086525,149.65005489257788,NSW
2025-03-27 16:00:00,100.60166666666667,110.568665,160.68416666666667,Week 4,98.1615,159.38442894128565,NSW
2025-03-27 17:00:00,139.08416666666668,123.443115,210.4175,Week 4,118.07096,214.1472888268669,NSW
2025-03-27 18:00:00,134.53083333333333,117.912445,152.40583333333333,Week 4,136.76595,190.7178193836561,NSW
2025-03-27 19:00:00,94.14583333333331,108.87143,151.36083333333335,Week 4,115.51405,159.00331191615896,NSW
2025-03-27 20:00:00,74.89083333333333,93.81089,148.07083333333333,Week 4,93.16464,148.49693581214242,NSW
2025-03-27 21:00:00,76.29666666666667,89.63097,133.46416666666667,Week 4,79.93366,152.90863959049835,NSW
2025-03-27 22:00:00,78.115,86.83066,107.6625,Week 4,85.5649,145.44754464450727,NSW
2025-03-27 23:00:00,75.63916666666667,80.42597,106.105,Week 4,75.15237,142.29214774671118,NSW
2025-03-28 00:00:00,71.94333333333333,73.494064,103.8125,Week 4,71.32151,130.2682011347793,NSW
2025-03-28 01:00:00,66.78666666666668,70.18054,103.86,Week 4,67.64279,120.49643884410952,NSW
2025-03-28 02:00:00,71.05416666666666,67.875946,101.06,Week 4,67.629295,116.36624853212076,NSW
2025-03-28 03:00:00,61.54916666666667,68.92873,101.47666666666667,Week 4,67.40802,115.8005360259521,NSW
2025-03-28 04:00:00,64.76833333333333,75.21665,113.2925,Week 4,68.746376,126.94014919698488,NSW
2025-03-28 05:00:00,69.985,87.281784,160.11499999999998,Week 4,91.66621,158.97122493261355,NSW
2025-03-28 06:00:00,94.76,98.81372,223.7425,Week 4,88.578514,199.0240615727299,NSW
2025-03-28 07:00:00,102.1258333333333,101.989105,164.04916666666668,Week 4,72.669754,172.66381426722285,NSW
2025-03-28 08:00:00,95.76833333333332,95.21259,161.73916666666665,Week 4,48.224262,157.97474369649703,NSW
2025-03-28 09:00:00,93.76166666666668,87.54679,139.45083333333335,Week 4,54.16171,147.5567746003334,NSW
2025-03-28 10:00:00,73.26333333333334,74.04366,105.15166666666666,Week 4,62.79528,118.79709334842806,NSW
2025-03-28 11:00:00,72.44500000000001,68.567856,89.41083333333334,Week 4,56.162758,112.71843374686486,NSW
2025-03-28 12:00:00,70.57083333333334,69.28741,47.76499999999999,Week 4,67.92396,106.14193197619332,NSW
2025-03-28 13:00:00,74.86,77.38725,0.6149999999999949,Week 4,67.72935,115.10844852872846,NSW
2025-03-28 14:00:00,92.74,92.3543,10.585833333333312,Week 4,62.75194,133.88621737168188,NSW
2025-03-28 15:00:00,129.65416666666667,106.83131,60.03750000000001,Week 4,83.346344,193.94390519624977,NSW
2025-03-28 16:00:00,118.4625,116.46005,88.37916666666666,Week 4,91.993996,184.42937472667072,NSW
2025-03-28 17:00:00,130.41083333333333,122.524704,193.0808333333333,Week 4,110.81484,213.09534026277308,NSW
2025-03-28 18:00:00,129.795,116.15967,273.5233333333333,Week 4,131.3508,179.38723342154907,NSW
2025-03-28 19:00:00,91.78083333333332,101.12443,155.33333333333334,Week 4,123.04303,144.61251436769427,NSW
2025-03-28 20:00:00,94.52583333333332,95.82926,152.52083333333331,Week 4,105.44473,151.26239601268725,NSW
2025-03-28 21:00:00,100.9075,90.31494,137.16083333333333,Week 4,103.94624,154.30108916291937,NSW
2025-03-28 22:00:00,95.42083333333332,87.512085,142.4275,Week 4,95.72673,145.7338890208478,NSW
2025-03-28 23:00:00,87.85083333333334,85.388756,147.59416666666667,Week 4,94.41989,151.5789618031776,NSW
2025-03-01 00:00:00,115.04583333333332,94.83036,80.34833333333333,Week 1,99.95529,128.70929008895018,QLD
2025-03-01 01:00:00,126.56666666666666,96.33794,71.74166666666666,Week 1,97.52275,123.3015290602159,QLD
2025-03-01 02:00:00,109.51333333333334,93.88112,59.2775,Week 1,81.79914,122.14905362294584,QLD
2025-03-01 03:00:00,111.9025,88.186264,56.7525,Week 1,81.66167,114.95761108615274,QLD
2025-03-01 04:00:00,116.58166666666666,88.64239,57.46666666666667,Week 1,83.02964,114.19444638383187,QLD
2025-03-01 05:00:00,128.17416666666665,93.23277,56.884166666666665,Week 1,85.85349,127.38299270581264,QLD
2025-03-01 06:00:00,123.05166666666663,80.24683,36.47666666666667,Week 1,64.08179,124.2309732563836,QLD
2025-03-01 07:00:00,-14.720000000000027,10.956604,-24.66666666666667,Week 1,16.672447,17.012382290103574,QLD
2025-03-01 08:00:00,-27.337499999999963,-26.77407,-32.147499999999965,Week 1,-21.14946,-45.79238531501535,QLD
2025-03-01 09:00:00,-30.11666666666669,-33.762573,-33.110000000000014,Week 1,-30.781235,-62.5995382943478,QLD
2025-03-01 10:00:00,-32.416666666666686,-34.17627,-32.370833333333294,Week 1,-35.80372,-43.09009010984813,QLD
2025-03-01 11:00:00,-34.11083333333333,-35.73751,-32.64083333333333,Week 1,-27.563454,-59.58728210472667,QLD
2025-03-01 12:00:00,-34.127500000000026,-35.571022,-29.299166666666693,Week 1,-15.023308,-76.61959799308683,QLD
2025-03-01 13:00:00,-30.724999999999994,-26.33162,-29.027500000000003,Week 1,-2.8047028,-50.55837948305846,QLD
2025-03-01 14:00:00,-26.56916666666661,-11.76593,-25.864166666666662,Week 1,-2.123375,-22.272756496792866,QLD
2025-03-01 15:00:00,-17.6133333333333,15.131744,-22.51833333333332,Week 1,14.972954,5.197186060475943,QLD
2025-03-01 16:00:00,11.405000000000015,52.974022,-13.283333333333315,Week 1,47.55918,21.477403647185085,QLD
2025-03-01 17:00:00,109.35833333333332,111.33947,48.53333333333333,Week 1,105.63475,121.22444314695908,QLD
2025-03-01 18:00:00,163.66916666666663,158.5117,113.29833333333336,Week 1,137.0867,199.429905571386,QLD
2025-03-01 19:00:00,134.46166666666667,144.534,100.4125,Week 1,124.236725,162.92580498759946,QLD
2025-03-01 20:00:00,116.17416666666666,128.95743,89.7925,Week 1,115.24956,127.43381862749968,QLD
2025-03-01 21:00:00,112.20666666666666,122.60742,93.2725,Week 1,87.85188,127.80028945274456,QLD
2025-03-01 22:00:00,123.39583333333331,108.421394,89.56083333333333,Week 1,93.67744,124.37911097257096,QLD
2025-03-01 23:00:00,121.78583333333334,94.93639,80.83583333333333,Week 1,90.786835,107.09417939461864,QLD
2025-03-02 00:00:00,95.10166666666667,87.95206,77.2675,Week 1,81.223854,115.65577371907472,QLD
2025-03-02 01:00:00,81.395,81.98311,78.71333333333332,Week 1,67.88191,99.32083363110402,QLD
2025-03-02 02:00:00,81.54166666666667,78.30153,76.2525,Week 1,61.02206,94.09120246730964,QLD
2025-03-02 03:00:00,76.13833333333334,77.9089,76.24,Week 1,57.52369,90.80154610579392,QLD
2025-03-02 04:00:00,70.94916666666668,78.22008,77.9375,Week 1,69.76297,89.50232839508277,QLD
2025-03-02 05:00:00,80.22333333333333,82.38757,76.2975,Week 1,73.7977,100.73295666925463,QLD
2025-03-02 06:00:00,57.991666666666674,63.38319,53.91416666666667,Week 1,49.604736,93.10853258457112,QLD
2025-03-02 07:00:00,-32.392499999999984,-12.902634,-25.362500000000026,Week 1,-3.0279083,-60.09895542769529,QLD
2025-03-02 08:00:00,-32.920000000000016,-35.58416,-30.377499999999984,Week 1,-25.920898,-108.79039786901444,QLD
2025-03-02 09:00:00,-31.519166666666663,-34.101456,-28.85583333333332,Week 1,-26.488876,-66.5426279312836,QLD
2025-03-02 10:00:00,-30.69416666666666,-30.546448,-29.34916666666666,Week 1,-35.44095,-22.226502767520827,QLD
2025-03-02 11:00:00,-30.001666666666665,-28.35682,-28.026666666666685,Week 1,-15.7030945,-20.512685176771967,QLD
2025-03-02 12:00:00,-27.77333333333334,-24.655724,-28.53166666666665,Week 1,-13.694458,-20.202177836403663,QLD
2025-03-02 13:00:00,-26.43500000000003,-19.812874,-28.989166666666662,Week 1,5.4190903,-13.281130715882568,QLD
2025-03-02 14:00:00,-26.02499999999999,-9.719749,1.5716666666666723,Week 1,15.12542,-5.135685053198486,QLD
2025-03-02 15:00:00,26.17083333333333,23.644958,46.59083333333333,Week 1,31.011478,23.462115060452675,QLD
2025-03-02 16:00:00,39.145,57.562344,77.0925,Week 1,55.326504,25.903409347958,QLD
2025-03-02 17:00:00,93.9775,121.47072,99.79666666666668,Week 1,115.42215,131.16262791669195,QLD
2025-03-02 18:00:00,109.05583333333334,160.53995,116.1,Week 1,157.30762,206.06130961868496,QLD
2025-03-02 19:00:00,87.68416666666667,135.2023,93.2625,Week 1,132.4701,145.3612436269295,QLD
2025-03-02 20:00:00,63.01833333333335,110.40005,82.35416666666667,Week 1,107.82364,106.28945315635414,QLD
2025-03-02 21:00:00,55.134166666666665,102.44199,78.32333333333334,Week 1,100.017235,101.74784018910437,QLD
2025-03-02 22:00:00,49.7475,88.89904,75.58,Week 1,97.43076,97.94224057951858,QLD
2025-03-02 23:00:00,54.08416666666667,81.095314,75.89666666666666,Week 1,96.07742,87.94071191408028,QLD
2025-03-03 00:00:00,61.92416666666668,79.60363,79.26333333333334,Week 1,94.2677,99.2601031530696,QLD
2025-03-03 01:00:00,64.78916666666667,78.121765,76.61166666666666,Week 1,74.07453,91.43628454924666,QLD
2025-03-03 02:00:00,64.31583333333333,77.22868,77.2075,Week 1,68.02203,91.60077258097894,QLD
2025-03-03 03:00:00,65.00916666666667,77.170456,76.11166666666666,Week 1,73.086876,94.08787881018269,QLD
2025-03-03 04:00:00,64.31083333333333,79.26017,87.18833333333333,Week 1,85.99386,95.9279117300217,QLD
2025-03-03 05:00:00,91.38583333333334,93.10924,107.16,Week 1,91.40538,121.86785306978196,QLD
2025-03-03 06:00:00,114.40416666666664,94.83297,84.97833333333334,Week 1,67.478264,144.48018486311128,QLD
2025-03-03 07:00:00,49.41333333333332,45.487843,17.889166666666654,Week 1,39.52549,64.54875624352906,QLD
2025-03-03 08:00:00,47.29916666666667,19.693275,-0.9783333333333246,Week 1,13.761162,57.50461475202596,QLD
2025-03-03 09:00:00,70.7925,15.806938,-1.4583333333333144,Week 1,1.5867386,63.045125658219234,QLD
2025-03-03 10:00:00,84.53750000000001,18.911278,-16.269166666666663,Week 1,16.647102,79.57869787141013,QLD
2025-03-03 11:00:00,21.409166666666664,15.602325,-23.38000000000001,Week 1,13.037666,70.13781506397643,QLD
2025-03-03 12:00:00,7.74166666666666,11.480156,-27.09833333333333,Week 1,5.537178,57.19924945095654,QLD
2025-03-03 13:00:00,33.16833333333333,16.667389,-2.8100000000000023,Week 1,16.401222,58.98940836260184,QLD
2025-03-03 14:00:00,49.20416666666667,30.77845,14.64916666666666,Week 1,28.021835,68.174788013853,QLD
2025-03-03 15:00:00,12.900000000000006,32.382793,17.69916666666667,Week 1,47.162537,56.21063768654224,QLD
2025-03-03 16:00:00,-30.870000000000005,39.824177,49.501666666666665,Week 1,77.861725,13.687462227847348,QLD
2025-03-03 17:00:00,71.95166666666667,103.05972,162.99416666666667,Week 1,119.84191,120.95343082933948,QLD
2025-03-03 18:00:00,181.97250000000005,149.5672,223.94000000000003,Week 1,154.9083,214.0491933614568,QLD
2025-03-03 19:00:00,127.34583333333332,137.53328,134.64916666666667,Week 1,148.88025,168.5041944812728,QLD
2025-03-03 20:00:00,99.56166666666668,116.21761,93.09083333333332,Week 1,116.6521,121.76567916995852,QLD
2025-03-03 21:00:00,77.75583333333334,103.54108,85.88166666666666,Week 1,94.51214,108.9108584776616,QLD
2025-03-03 22:00:00,83.69416666666667,94.66814,80.52416666666666,Week 1,99.656296,111.4862547674378,QLD
2025-03-03 23:00:00,88.7675,84.84611,80.8275,Week 1,88.541794,97.92756973072046,QLD
2025-03-04 00:00:00,89.62416666666667,81.89958,81.6725,Week 1,93.565506,106.41421255499095,QLD
2025-03-04 01:00:00,84.22166666666666,78.92217,79.43916666666667,Week 1,80.79227,95.28867040837186,QLD
2025-03-04 02:00:00,80.27499999999999,76.05338,77.42583333333333,Week 1,74.21911,91.61625435424595,QLD
2025-03-04 03:00:00,80.2525,75.9047,77.955,Week 1,81.96898,94.0937895764392,QLD
2025-03-04 04:00:00,86.105,83.38511,80.39999999999999,Week 1,94.2886,105.9952505370841,QLD
2025-03-04 05:00:00,123.92916666666667,98.77664,97.425,Week 1,88.40358,137.93541110247057,QLD
2025-03-04 06:00:00,145.20916666666668,103.00609,94.375,Week 1,75.32623,169.67976003196304,QLD
2025-03-04 07:00:00,9.899999999999991,46.709743,50.89166666666668,Week 1,39.797794,70.5574479488045,QLD
2025-03-04 08:00:00,-11.404166666666654,8.53595,-1.4866666666666504,Week 1,16.188889,50.918717032627086,QLD
2025-03-04 09:00:00,14.237499999999995,1.397583,-26.414999999999992,Week 1,4.858658,53.572128070987816,QLD
2025-03-04 10:00:00,28.942499999999995,4.8326187,-27.055,Week 1,2.6290817,69.58866774237507,QLD
2025-03-04 11:00:00,31.14333333333333,9.06086,-25.24166666666665,Week 1,8.039497,70.5278490904267,QLD
2025-03-04 12:00:00,29.84083333333332,11.577827,-26.739166666666648,Week 1,11.732079,68.88760946149579,QLD
2025-03-04 13:00:00,62.61166666666666,19.351639,-20.171666666666653,Week 1,29.094536,74.02097648747667,QLD
2025-03-04 14:00:00,37.57000000000001,29.697773,38.295,Week 1,33.252926,74.6498782122175,QLD
2025-03-04 15:00:00,42.07166666666666,48.35894,49.62833333333334,Week 1,49.914467,80.66482783498093,QLD
2025-03-04 16:00:00,74.83166666666666,87.07695,23.890833333333333,Week 1,62.175697,96.90225005744276,QLD
2025-03-04 17:00:00,162.08333333333331,140.7423,77.53416666666666,Week 1,118.65788,195.734375063024,QLD
2025-03-04 18:00:00,229.7641666666667,172.42929,122.48916666666666,Week 1,146.74385,270.2318016497418,QLD
2025-03-04 19:00:00,199.52166666666668,151.18346,106.23583333333332,Week 1,134.7951,204.9674645314631,QLD
2025-03-04 20:00:00,131.83,128.90782,87.42666666666668,Week 1,99.24729,151.62442195816874,QLD
2025-03-04 21:00:00,104.44916666666666,114.41099,85.42416666666666,Week 1,93.44697,136.99824987415846,QLD
2025-03-04 22:00:00,94.63,103.28119,80.9975,Week 1,97.429855,131.95295020957076,QLD
2025-03-04 23:00:00,99.925,95.867004,75.22666666666667,Week 1,95.94314,123.41345016703072,QLD
2025-03-05 00:00:00,94.51833333333332,91.715965,79.2625,Week 1,86.54393,132.35855466059937,QLD
2025-03-05 01:00:00,92.39666666666666,89.0695,76.36333333333333,Week 1,83.505325,121.35946665253212,QLD
2025-03-05 02:00:00,86.0475,84.395996,74.4325,Week 1,78.38288,113.86868040695263,QLD
2025-03-05 03:00:00,81.54833333333333,82.32488,74.7525,Week 1,83.286125,107.6127635664835,QLD
2025-03-05 04:00:00,78.02,86.653305,75.13666666666667,Week 1,86.670876,113.26043293134198,QLD
2025-03-05 05:00:00,101.56416666666668,97.792404,89.09083333333332,Week 1,85.55704,136.81568264315723,QLD
2025-03-05 06:00:00,126.51083333333337,104.88219,93.05083333333332,Week 1,72.663734,179.45299769104685,QLD
2025-03-05 07:00:00,42.13916666666668,62.755318,23.734166666666667,Week 1,39.352295,90.6785686779108,QLD
2025-03-05 08:00:00,34.03333333333333,27.96194,-8.299166666666679,Week 1,0.7474594,65.17401508606406,QLD
2025-03-05 09:00:00,11.58750000000002,6.25753,-27.56499999999997,Week 1,-18.380486,52.40338086449954,QLD
2025-03-05 10:00:00,-17.752499999999998,-2.050621,-29.1666666666667,Week 1,-9.781036,54.8866071814822,QLD
2025-03-05 11:00:00,-27.0475,-5.197624,-26.39583333333329,Week 1,-4.8477173,43.62140148974308,QLD
2025-03-05 12:00:00,-1.5349999999999824,9.010147,-27.620000000000047,Week 1,-1.9470367,55.10390394495487,QLD
2025-03-05 13:00:00,14.255833333333342,16.263428,-27.193333333333342,Week 1,-8.964783,57.17908376996118,QLD
2025-03-05 14:00:00,42.766666666666666,37.90669,-24.96833333333332,Week 1,16.371391,75.61340502366438,QLD
2025-03-05 15:00:00,58.06,55.316364,21.39333333333332,Week 1,20.651428,76.21046683841625,QLD
2025-03-05 16:00:00,81.84,96.304276,41.005,Week 1,54.646862,96.97427654241191,QLD
2025-03-05 17:00:00,169.52916666666664,142.35269,118.03916666666666,Week 1,117.68018,179.0185204960075,QLD
2025-03-05 18:00:00,290.23833333333334,186.58649,196.2433333333333,Week 1,135.77383,277.401408434347,QLD
2025-03-05 19:00:00,176.54416666666668,167.99261,141.83333333333334,Week 1,125.35817,208.8337583562653,QLD
2025-03-05 20:00:00,158.17916666666667,145.00417,105.24166666666667,Week 1,111.05084,160.79403429779825,QLD
2025-03-05 21:00:00,157.20166666666665,132.50735,98.6225,Week 1,91.64894,149.32913000418216,QLD
2025-03-05 22:00:00,151.0475,115.91621,94.11416666666666,Week 1,84.10918,135.947071281961,QLD
2025-03-05 23:00:00,111.91416666666666,96.835556,84.11833333333333,Week 1,90.776375,112.03899926285172,QLD
2025-03-06 00:00:00,95.9175,88.6028,89.705,Week 1,83.36437,116.68923201619714,QLD
2025-03-06 01:00:00,88.15083333333332,85.30265,86.255,Week 1,73.84236,105.9718208074418,QLD
2025-03-06 02:00:00,81.91416666666667,80.048454,91.96999999999998,Week 1,73.75091,98.10093463073731,QLD
2025-03-06 03:00:00,77.99833333333333,79.192276,95.185,Week 1,81.814064,98.82823806159656,QLD
2025-03-06 04:00:00,84.10166666666667,81.716484,95.16,Week 1,87.47574,101.88917120897923,QLD
2025-03-06 05:00:00,117.40500000000002,91.494484,122.825,Week 1,87.74258,125.6415982943948,QLD
2025-03-06 06:00:00,134.7525,97.35289,165.33333333333334,Week 1,75.46486,152.53787273267525,QLD
2025-03-06 07:00:00,13.13666666666667,42.030735,34.318333333333335,Week 1,30.975456,59.30119061244548,QLD
2025-03-06 08:00:00,0.235833333333332,10.869377,-20.03250000000004,Week 1,0.40873718,44.90026586398554,QLD
2025-03-06 09:00:00,11.827500000000017,9.422264,-21.01833333333333,Week 1,-13.879791,58.05454167557096,QLD
2025-03-06 10:00:00,-11.818333333333314,7.5178604,-26.95666666666668,Week 1,-0.6683426,62.50650537653489,QLD
2025-03-06 11:00:00,-25.11750000000002,12.388771,-28.86666666666665,Week 1,-6.589905,59.36687527978312,QLD
2025-03-06 12:00:00,-27.414166666666688,9.067581,-27.90416666666667,Week 1,-22.329391,48.17741141065708,QLD
2025-03-06 13:00:00,-25.213333333333324,20.59076,-27.22916666666669,Week 1,-9.308472,53.17824771542175,QLD
2025-03-06 14:00:00,33.31166666666667,44.64507,-16.563333333333347,Week 1,0.5816879,75.18815115993219,QLD
2025-03-06 15:00:00,61.92750000000001,67.53404,3.262500000000017,Week 1,25.896137,87.71733282298516,QLD
2025-03-06 16:00:00,54.748333333333335,98.25365,37.53083333333333,Week 1,46.79537,89.34095398654219,QLD
2025-03-06 17:00:00,95.28083333333332,130.74768,177.4625,Week 1,101.22424,132.5496639070191,QLD
2025-03-06 18:00:00,208.0875,170.30354,265.8391666666667,Week 1,136.24051,198.66731805118383,QLD
2025-03-06 19:00:00,168.92166666666662,148.14845,222.26666666666665,Week 1,125.82414,155.83058634597006,QLD
2025-03-06 20:00:00,101.1175,122.659615,133.9175,Week 1,97.84724,113.3142727968554,QLD
2025-03-06 21:00:00,96.16083333333334,108.49654,121.495,Week 1,85.45807,103.08964307460305,QLD
2025-03-06 22:00:00,106.84916666666668,98.591446,108.40416666666664,Week 1,89.36474,107.73426767983038,QLD
2025-03-06 23:00:00,89.90333333333332,92.28873,110.64916666666666,Week 1,90.99754,102.35790298065432,QLD
2025-03-07 00:00:00,84.155,88.70006,129.16,Week 1,87.22833,114.40838168784136,QLD
2025-03-07 01:00:00,80.51333333333334,82.72767,105.75666666666666,Week 1,72.5477,98.8062698531801,QLD
2025-03-07 02:00:00,66.69166666666666,78.039925,99.6875,Week 1,74.22305,91.74002649352934,QLD
2025-03-07 03:00:00,62.69833333333334,76.594536,98.96666666666664,Week 1,71.349846,91.7223037895676,QLD
2025-03-07 04:00:00,68.26166666666667,75.6935,97.31833333333331,Week 1,78.665726,89.46360654628657,QLD
2025-03-07 05:00:00,80.045,84.182915,114.30916666666668,Week 1,77.836815,106.4376549487312,QLD
2025-03-07 06:00:00,84.21249999999999,85.60936,128.0641666666667,Week 1,61.87761,128.6190911928226,QLD
2025-03-07 07:00:00,12.338333333333324,50.149685,27.02833333333333,Week 1,17.494415,67.02754108972104,QLD
2025-03-07 08:00:00,15.278333333333336,34.41927,-23.340000000000018,Week 1,-15.959572,73.20933984845648,QLD
2025-03-07 09:00:00,-16.22916666666667,31.167458,-26.83083333333336,Week 1,-18.207039,80.57858518562188,QLD
2025-03-07 10:00:00,-24.41250000000001,28.480923,-30.245000000000005,Week 1,-9.167046,85.39618317745047,QLD
2025-03-07 11:00:00,-24.711666666666645,34.703293,-32.81,Week 1,-4.119751,83.88548050145084,QLD
2025-03-07 12:00:00,-26.54250000000006,35.48494,-31.44083333333332,Week 1,-7.2684326,76.26940919670871,QLD
2025-03-07 13:00:00,-25.968333333333348,44.851578,-28.4075,Week 1,10.17659,78.97276191796087,QLD
2025-03-07 14:00:00,-26.070000000000007,53.400246,-26.67916666666665,Week 1,15.869919,80.537372814862,QLD
2025-03-07 15:00:00,6.087499999999992,68.500336,25.057500000000005,Week 1,29.004425,84.64979300746161,QLD
2025-03-07 16:00:00,42.63666666666666,97.928894,58.88333333333334,Week 1,61.34175,85.43021983465223,QLD
2025-03-07 17:00:00,98.38916666666668,142.84375,144.88083333333333,Week 1,108.92844,151.9082336319838,QLD
2025-03-07 18:00:00,130.6575,169.34451,225.86583333333328,Week 1,127.64785,205.54054903113683,QLD
2025-03-07 19:00:00,115.9175,147.46738,165.75916666666666,Week 1,119.721504,163.3589991355285,QLD
2025-03-07 20:00:00,100.3875,126.45174,150.0533333333333,Week 1,99.87015,131.79669149211594,QLD
2025-03-07 21:00:00,85.94166666666666,111.99099,133.57666666666668,Week 1,80.329796,120.75310323445456,QLD
2025-03-07 22:00:00,81.9325,92.41686,129.83833333333334,Week 1,82.86685,108.8272937391043,QLD
2025-03-07 23:00:00,80.58166666666666,81.992035,119.125,Week 1,80.11192,96.51652430723075,QLD
2025-03-08 00:00:00,68.48333333333333,82.3133,115.04583333333332,Week 2,74.21574,72.08273146117861,QLD
