ds,y,LSTM,Naive,week
2025-03-12 20:00:00,116.85916666666667,119.54956,142.86333333333334,Week 2
2025-03-12 21:00:00,108.05666666666667,111.05168,83.68333333333332,Week 2
2025-03-12 22:00:00,108.795,110.22954,45.41333333333333,Week 2
2025-03-12 23:00:00,108.89499999999998,114.58299,74.79583333333333,Week 2
2025-03-13 00:00:00,101.7025,97.13569,28.714166666666678,Week 2
2025-03-13 01:00:00,94.82083333333331,93.82165,10.485833333333332,Week 2
2025-03-13 02:00:00,97.8758333333333,98.5749,8.190833333333345,Week 2
2025-03-13 03:00:00,105.11083333333332,100.60063,8.935833333333363,Week 2
2025-03-13 04:00:00,108.62916666666665,103.33273,11.096666666666678,Week 2
2025-03-13 05:00:00,124.15249999999999,119.209526,39.24500000000001,Week 2
2025-03-13 06:00:00,209.04083333333324,131.65048,32.856666666666676,Week 2
2025-03-13 07:00:00,152.39,113.15108,13.040000000000013,Week 2
2025-03-13 08:00:00,147.25416666666666,78.70716,-10.231666666666655,Week 2
2025-03-13 09:00:00,47.592500000000015,70.0193,-5.303333333333313,Week 2
2025-03-13 10:00:00,13.894166666666685,60.98893,-18.401666666666657,Week 2
2025-03-13 11:00:00,11.683333333333337,46.301346,-27.60749999999996,Week 2
2025-03-13 12:00:00,2.833333333333343,33.80125,-30.324166666666642,Week 2
2025-03-13 13:00:00,10.340833333333336,30.766884,-39.799166666666665,Week 2
2025-03-13 14:00:00,25.010833333333345,41.227913,-35.977499999999964,Week 2
2025-03-13 15:00:00,76.75500000000001,62.434555,-28.82833333333329,Week 2
2025-03-13 16:00:00,120.67166666666668,83.8711,-10.803333333333313,Week 2
2025-03-13 17:00:00,153.4975,116.06113,2.558333333333337,Week 2
2025-03-13 18:00:00,215.02416666666667,136.39069,8.188333333333333,Week 2
2025-03-13 19:00:00,174.22416666666663,127.33897,8.216666666666683,Week 2
2025-03-13 20:00:00,130.69166666666666,117.874725,6.880833333333328,Week 2
2025-03-13 21:00:00,127.94333333333333,105.76077,6.959999999999994,Week 2
2025-03-13 22:00:00,123.17749999999998,101.984764,-7.994166666666658,Week 2
2025-03-13 23:00:00,140.495,108.2899,6.32916666666668,Week 2
2025-03-14 00:00:00,124.56416666666667,104.248024,0.6899999999999977,Week 2
2025-03-14 01:00:00,114.89833333333331,102.59084,-14.92916666666666,Week 2
2025-03-14 02:00:00,116.72416666666666,105.05699,-13.804999999999978,Week 2
2025-03-14 03:00:00,127.47916666666669,109.786476,3.3341666666666754,Week 2
2025-03-14 04:00:00,131.685,116.166756,10.073333333333338,Week 2
2025-03-14 05:00:00,146.87666666666667,129.34665,47.515000000000015,Week 2
2025-03-14 06:00:00,191.07666666666668,139.95116,72.97250000000001,Week 2
2025-03-14 07:00:00,119.96333333333331,110.60693,-0.14416666666666345,Week 2
2025-03-14 08:00:00,50.78250000000001,53.521446,-6.444999999999993,Week 2
2025-03-14 09:00:00,27.610833333333346,30.205734,-17.97166666666665,Week 2
2025-03-14 10:00:00,18.395833333333336,24.798618,-0.2741666666666589,Week 2
2025-03-14 11:00:00,12.775000000000013,22.891438,-3.4299999999999926,Week 2
2025-03-14 12:00:00,30.903333333333343,18.486568,-17.300833333333316,Week 2
2025-03-14 13:00:00,62.138333333333335,31.494114,28.60583333333335,Week 2
2025-03-14 14:00:00,98.41749999999999,47.005745,23.57999999999999,Week 2
2025-03-14 15:00:00,131.89583333333334,66.39231,10.075000000000003,Week 2
2025-03-14 16:00:00,88.81666666666665,81.317245,21.843333333333327,Week 2
2025-03-14 17:00:00,135.3433333333333,121.184494,109.59166666666664,Week 2
2025-03-14 18:00:00,203.27666666666664,154.90657,186.17833333333328,Week 2
2025-03-14 19:00:00,150.30583333333334,149.17949,161.02416666666664,Week 2
2025-03-14 20:00:00,155.26833333333337,142.87656,122.71249999999998,Week 2
2025-03-14 21:00:00,125.00916666666666,125.59933,93.78999999999999,Week 2
2025-03-14 22:00:00,117.0675,119.772644,80.09916666666666,Week 2
2025-03-14 23:00:00,109.68749999999999,122.45659,75.44083333333333,Week 2
2025-03-15 00:00:00,105.1133333333333,184.55801,66.66333333333336,Week 3
2025-03-15 01:00:00,101.9358333333333,173.50417,65.96916666666668,Week 3
2025-03-15 02:00:00,99.6133333333333,166.61604,61.94166666666667,Week 3
2025-03-15 03:00:00,108.29999999999998,164.37415,55.325833333333335,Week 3
2025-03-15 04:00:00,113.20416666666668,163.06793,49.425,Week 3
2025-03-15 05:00:00,119.83916666666664,157.23895,33.34083333333334,Week 3
2025-03-15 06:00:00,115.47916666666669,151.7146,23.01333333333335,Week 3
2025-03-15 07:00:00,20.155833333333334,95.92269,-24.83999999999999,Week 3
2025-03-15 08:00:00,5.277500000000018,47.517376,-29.49166666666663,Week 3
2025-03-15 09:00:00,3.284166666666664,55.680435,-30.42916666666663,Week 3
2025-03-15 10:00:00,-1.2424999999999926,52.585644,-26.87749999999997,Week 3
2025-03-15 11:00:00,6.3658333333333275,53.315456,-2.8674999999999784,Week 3
2025-03-15 12:00:00,27.122500000000016,56.061157,5.051666666666662,Week 3
2025-03-15 13:00:00,43.80916666666668,62.44551,29.89166666666668,Week 3
2025-03-15 14:00:00,83.06249999999999,90.225914,22.055833333333332,Week 3
2025-03-15 15:00:00,135.54999999999998,128.75806,29.273333333333348,Week 3
2025-03-15 16:00:00,79.22250000000001,178.68253,27.380833333333342,Week 3
2025-03-15 17:00:00,152.75083333333333,211.87769,95.18083333333334,Week 3
2025-03-15 18:00:00,147.1775,208.55939,140.12166666666667,Week 3
2025-03-15 19:00:00,87.39499999999998,169.03589,117.77916666666664,Week 3
2025-03-15 20:00:00,105.09333333333332,125.29022,104.22666666666666,Week 3
2025-03-15 21:00:00,114.12666666666667,139.77069,94.1425,Week 3
2025-03-15 22:00:00,125.1825,171.63715,80.75333333333332,Week 3
2025-03-15 23:00:00,136.95,192.78416,79.28333333333333,Week 3
2025-03-16 00:00:00,131.83249999999998,185.44385,76.68916666666665,Week 3
2025-03-16 01:00:00,94.52,154.37343,81.50666666666667,Week 3
2025-03-16 02:00:00,77.58583333333333,147.65074,75.51166666666668,Week 3
2025-03-16 03:00:00,69.39583333333334,112.90404,70.855,Week 3
2025-03-16 04:00:00,74.54,117.73949,60.3675,Week 3
2025-03-16 05:00:00,56.800000000000004,70.03558,34.475000000000016,Week 3
2025-03-16 06:00:00,5.995833333333337,10.534546,24.214166666666678,Week 3
2025-03-16 07:00:00,-4.8916666666666515,-5.619728,-2.7424999999999926,Week 3
2025-03-16 08:00:00,-1.1308333333333138,16.924644,-11.475833333333313,Week 3
2025-03-16 09:00:00,2.0833333333333286,14.556351,-21.420833333333306,Week 3
2025-03-16 10:00:00,-14.84999999999998,6.9272995,-14.24833333333332,Week 3
2025-03-16 11:00:00,17.67666666666667,-18.222374,2.975833333333341,Week 3
2025-03-16 12:00:00,10.136666666666684,-22.54834,8.071666666666687,Week 3
2025-03-16 13:00:00,-4.0508333333333155,-28.637207,23.822500000000012,Week 3
2025-03-16 14:00:00,12.135000000000005,-27.90287,76.60416666666667,Week 3
2025-03-16 15:00:00,-14.653333333333322,-19.952988,203.19083333333333,Week 3
2025-03-16 16:00:00,-35.60416666666663,-16.362114,308.1725,Week 3
2025-03-16 17:00:00,-48.95499999999997,-2.9501266,248.61,Week 3
2025-03-16 18:00:00,-10.36999999999999,9.657112,166.545,Week 3
2025-03-16 19:00:00,-17.987499999999983,16.400059,67.09166666666667,Week 3
2025-03-16 20:00:00,-14.344166666666638,31.292248,92.80249999999998,Week 3
2025-03-16 21:00:00,-18.137499999999974,40.956985,110.45499999999998,Week 3
2025-03-16 22:00:00,-22.77416666666666,43.312275,88.145,Week 3
2025-03-16 23:00:00,-18.834166666666647,45.563816,78.09833333333334,Week 3
2025-03-17 00:00:00,11.624166666666682,60.33744,78.99666666666666,Week 3
2025-03-17 01:00:00,6.877500000000026,64.42153,65.59416666666667,Week 3
2025-03-17 02:00:00,8.025833333333338,63.3332,34.533333333333346,Week 3
2025-03-17 03:00:00,8.809166666666684,66.03809,32.81416666666668,Week 3
2025-03-17 04:00:00,39.550000000000004,87.01234,45.369166666666686,Week 3
2025-03-17 05:00:00,95.26833333333332,113.86592,67.49916666666667,Week 3
2025-03-17 06:00:00,138.6825,159.4997,79.64333333333332,Week 3
2025-03-17 07:00:00,65.885,129.70735,77.65666666666667,Week 3
2025-03-17 08:00:00,28.021666666666675,89.60671,68.315,Week 3
2025-03-17 09:00:00,12.005000000000003,46.878944,64.26333333333335,Week 3
2025-03-17 10:00:00,-18.15833333333333,38.23511,71.80666666666667,Week 3
2025-03-17 11:00:00,-19.12583333333332,43.5351,80.09416666666667,Week 3
2025-03-17 12:00:00,-24.75083333333332,36.44718,120.59916666666668,Week 3
2025-03-17 13:00:00,-6.210833333333326,31.458725,120.63833333333332,Week 3
2025-03-17 14:00:00,-6.859999999999985,32.603916,131.98666666666665,Week 3
2025-03-17 15:00:00,20.783333333333346,39.149307,105.54249999999999,Week 3
2025-03-17 16:00:00,47.49333333333334,75.53238,109.97999999999999,Week 3
2025-03-17 17:00:00,102.52499999999999,140.34967,143.5925,Week 3
2025-03-17 18:00:00,117.23166666666665,200.48526,130.7475,Week 3
2025-03-17 19:00:00,112.98749999999998,192.54248,106.35333333333334,Week 3
2025-03-17 20:00:00,81.35666666666665,157.89061,115.43083333333334,Week 3
2025-03-17 21:00:00,65.70583333333335,134.44888,127.9,Week 3
2025-03-17 22:00:00,72.65916666666668,131.82472,75.96333333333332,Week 3
2025-03-17 23:00:00,76.03666666666668,145.49263,66.25083333333335,Week 3
2025-03-18 00:00:00,76.63666666666666,142.51712,43.91250000000001,Week 3
2025-03-18 01:00:00,76.825,140.2757,66.4575,Week 3
2025-03-18 02:00:00,75.55916666666667,137.72652,72.67500000000001,Week 3
2025-03-18 03:00:00,76.99333333333331,141.48077,71.90916666666666,Week 3
2025-03-18 04:00:00,95.25999999999999,157.11646,90.60583333333334,Week 3
2025-03-18 05:00:00,120.70666666666665,186.65494,121.03249999999998,Week 3
2025-03-18 06:00:00,148.02416666666667,218.47623,176.52416666666664,Week 3
2025-03-18 07:00:00,122.00833333333333,173.5043,101.60749999999999,Week 3
2025-03-18 08:00:00,51.57083333333335,109.15578,7.116666666666674,Week 3
2025-03-18 09:00:00,24.57666666666669,75.144264,40.78666666666667,Week 3
2025-03-18 10:00:00,3.65333333333335,53.282333,22.899166666666673,Week 3
2025-03-18 11:00:00,21.675833333333337,50.024624,67.08416666666666,Week 3
2025-03-18 12:00:00,33.628333333333345,51.622364,83.76499999999999,Week 3
2025-03-18 13:00:00,34.74833333333335,63.15435,130.25833333333333,Week 3
2025-03-18 14:00:00,53.345000000000006,78.856674,112.52916666666667,Week 3
2025-03-18 15:00:00,90.2025,112.469955,136.96666666666667,Week 3
2025-03-18 16:00:00,119.21166666666666,146.82404,122.51833333333332,Week 3
2025-03-18 17:00:00,142.2325,188.01053,161.19583333333333,Week 3
2025-03-18 18:00:00,146.47249999999997,216.97192,147.74916666666667,Week 3
2025-03-18 19:00:00,137.58249999999998,200.64825,139.68083333333334,Week 3
2025-03-18 20:00:00,128.36166666666662,182.66074,132.77583333333334,Week 3
2025-03-18 21:00:00,119.44166666666666,166.46361,119.55666666666667,Week 3
2025-03-18 22:00:00,110.44916666666668,151.29398,113.14916666666664,Week 3
2025-03-18 23:00:00,129.67333333333332,153.21606,95.36916666666667,Week 3
2025-03-19 00:00:00,123.57333333333334,146.24097,79.00083333333333,Week 3
2025-03-19 01:00:00,119.0608333333333,142.20108,72.33083333333333,Week 3
2025-03-19 02:00:00,113.33833333333331,134.0631,78.85749999999999,Week 3
2025-03-19 03:00:00,108.87083333333334,122.09367,71.63833333333334,Week 3
2025-03-19 04:00:00,122.96083333333331,129.3456,67.35583333333334,Week 3
2025-03-19 05:00:00,106.66999999999999,141.38557,74.53333333333333,Week 3
2025-03-19 06:00:00,145.10499999999996,165.35298,96.61166666666666,Week 3
2025-03-19 07:00:00,123.43416666666667,143.50006,82.25249999999998,Week 3
2025-03-19 08:00:00,72.27833333333334,95.781,65.43916666666667,Week 3
2025-03-19 09:00:00,62.44083333333333,76.160835,25.01916666666667,Week 3
2025-03-19 10:00:00,1.7475000000000165,32.859943,34.414166666666674,Week 3
2025-03-19 11:00:00,-9.274999999999991,27.078617,50.79583333333334,Week 3
2025-03-19 12:00:00,-14.163333333333298,34.66076,37.090000000000025,Week 3
2025-03-19 13:00:00,28.778333333333357,59.03492,62.2425,Week 3
2025-03-19 14:00:00,44.65333333333334,78.90242,83.34333333333333,Week 3
2025-03-19 15:00:00,100.0175,97.51182,108.44166666666666,Week 3
2025-03-19 16:00:00,161.3825,140.77011,122.1933333333333,Week 3
2025-03-19 17:00:00,177.1641666666667,211.44946,172.09249999999997,Week 3
2025-03-19 18:00:00,283.42083333333323,261.74976,195.4425,Week 3
2025-03-19 19:00:00,184.29250000000002,252.22427,132.67916666666665,Week 3
2025-03-19 20:00:00,139.31666666666666,232.42175,116.85916666666667,Week 3
2025-03-19 21:00:00,153.23749999999995,204.72809,108.05666666666667,Week 3
2025-03-19 22:00:00,121.47833333333332,184.4071,108.795,Week 3
2025-03-19 23:00:00,120.32249999999999,176.56042,108.89499999999998,Week 3
2025-03-20 00:00:00,107.81166666666667,141.0098,101.7025,Week 3
2025-03-20 01:00:00,47.88083333333334,75.39968,94.82083333333331,Week 3
2025-03-20 02:00:00,4.850833333333341,21.53072,97.8758333333333,Week 3
2025-03-20 03:00:00,3.742500000000021,-9.371597,105.11083333333332,Week 3
2025-03-20 04:00:00,2.845000000000013,-11.260231,108.62916666666665,Week 3
2025-03-20 05:00:00,9.499166666666667,6.2184525,124.15249999999999,Week 3
2025-03-20 06:00:00,85.96666666666664,31.924198,209.04083333333324,Week 3
2025-03-20 07:00:00,48.17833333333334,32.72377,152.39,Week 3
2025-03-20 08:00:00,34.45333333333333,30.909515,147.25416666666666,Week 3
2025-03-20 09:00:00,30.189166666666672,16.807552,47.592500000000015,Week 3
2025-03-20 10:00:00,5.747500000000002,1.9894409,13.894166666666685,Week 3
2025-03-20 11:00:00,17.795,3.1552505,11.683333333333337,Week 3
2025-03-20 12:00:00,41.6325,26.51648,2.833333333333343,Week 3
2025-03-20 13:00:00,63.20666666666668,40.34841,10.340833333333336,Week 3
2025-03-20 14:00:00,72.45583333333333,40.78484,25.010833333333345,Week 3
2025-03-20 15:00:00,155.5666666666667,97.423454,76.75500000000001,Week 3
2025-03-20 16:00:00,146.2425,160.83557,120.67166666666668,Week 3
2025-03-20 17:00:00,131.38583333333332,202.78989,153.4975,Week 3
2025-03-20 18:00:00,131.54666666666665,206.38992,215.02416666666667,Week 3
2025-03-20 19:00:00,139.79833333333332,200.78061,174.22416666666663,Week 3
2025-03-20 20:00:00,137.8175,172.07019,130.69166666666666,Week 3
2025-03-20 21:00:00,128.72083333333333,161.39655,127.94333333333333,Week 3
2025-03-20 22:00:00,103.4433333333333,144.81558,123.17749999999998,Week 3
2025-03-20 23:00:00,104.56416666666667,154.10341,140.495,Week 3
2025-03-21 00:00:00,124.4975,158.13953,124.56416666666667,Week 3
2025-03-21 01:00:00,146.87083333333334,173.04305,114.89833333333331,Week 3
2025-03-21 02:00:00,146.41999999999996,168.59483,116.72416666666666,Week 3
2025-03-21 03:00:00,133.2908333333333,167.57693,127.47916666666669,Week 3
2025-03-21 04:00:00,128.90166666666667,172.08345,131.685,Week 3
2025-03-21 05:00:00,153.96999999999997,192.79611,146.87666666666667,Week 3
2025-03-21 06:00:00,198.93583333333328,217.47849,191.07666666666668,Week 3
2025-03-21 07:00:00,159.08166666666665,206.9531,119.96333333333331,Week 3
2025-03-21 08:00:00,148.0433333333333,168.85474,50.78250000000001,Week 3
2025-03-21 09:00:00,125.20833333333331,133.49825,27.610833333333346,Week 3
2025-03-21 10:00:00,99.1458333333333,105.71199,18.395833333333336,Week 3
2025-03-21 11:00:00,87.65666666666664,115.10742,12.775000000000013,Week 3
2025-03-21 12:00:00,50.49000000000001,117.993,30.903333333333343,Week 3
2025-03-21 13:00:00,0.4266666666666765,101.73022,62.138333333333335,Week 3
2025-03-21 14:00:00,2.362499999999997,97.8176,98.41749999999999,Week 3
2025-03-21 15:00:00,15.940833333333352,105.156624,131.89583333333334,Week 3
2025-03-21 16:00:00,70.21583333333334,113.80493,88.81666666666665,Week 3
2025-03-21 17:00:00,158.8225,172.63733,135.3433333333333,Week 3
2025-03-21 18:00:00,95.83749999999999,218.3252,203.27666666666664,Week 3
2025-03-21 19:00:00,142.9708333333333,198.93164,150.30583333333334,Week 3
2025-03-21 20:00:00,132.43666666666667,180.62619,155.26833333333337,Week 3
2025-03-21 21:00:00,119.0008333333333,160.1806,125.00916666666666,Week 3
2025-03-21 22:00:00,121.63833333333332,148.76167,117.0675,Week 3
2025-03-21 23:00:00,124.73916666666665,149.93864,109.68749999999999,Week 3
2025-03-22 00:00:00,132.995,93.03673,105.1133333333333,Week 4
2025-03-22 01:00:00,142.1775,91.36156,101.9358333333333,Week 4
2025-03-22 02:00:00,156.71416666666664,92.185394,99.6133333333333,Week 4
2025-03-22 03:00:00,146.52833333333334,94.96318,108.29999999999998,Week 4
2025-03-22 04:00:00,140.61666666666667,98.112656,113.20416666666668,Week 4
2025-03-22 05:00:00,141.38416666666666,105.04877,119.83916666666664,Week 4
2025-03-22 06:00:00,161.38833333333332,113.23249,115.47916666666669,Week 4
2025-03-22 07:00:00,96.0125,75.54203,20.155833333333334,Week 4
2025-03-22 08:00:00,40.30666666666667,27.159435,5.277500000000018,Week 4
2025-03-22 09:00:00,-15.86666666666666,5.272255,3.284166666666664,Week 4
2025-03-22 10:00:00,-1.5716666666666583,-4.7379074,-1.2424999999999926,Week 4
2025-03-22 11:00:00,-19.580833333333317,-12.393219,6.3658333333333275,Week 4
2025-03-22 12:00:00,-55.304166666666646,-15.018852,27.122500000000016,Week 4
2025-03-22 13:00:00,-59.28999999999999,-17.539246,43.80916666666668,Week 4
2025-03-22 14:00:00,-46.21499999999999,-8.750305,83.06249999999999,Week 4
2025-03-22 15:00:00,-18.57416666666667,4.6401443,135.54999999999998,Week 4
2025-03-22 16:00:00,54.420833333333334,24.29256,79.22250000000001,Week 4
2025-03-22 17:00:00,111.42583333333332,74.3516,152.75083333333333,Week 4
2025-03-22 18:00:00,145.0408333333333,111.14932,147.1775,Week 4
2025-03-22 19:00:00,134.5625,93.02769,87.39499999999998,Week 4
2025-03-22 20:00:00,106.2225,77.8035,105.09333333333332,Week 4
2025-03-22 21:00:00,97.7483333333333,73.79239,114.12666666666667,Week 4
2025-03-22 22:00:00,92.67916666666667,71.26655,125.1825,Week 4
2025-03-22 23:00:00,100.02333333333331,76.11845,136.95,Week 4
2025-03-23 00:00:00,99.92416666666665,73.95202,131.83249999999998,Week 4
2025-03-23 01:00:00,87.36083333333332,66.26847,94.52,Week 4
2025-03-23 02:00:00,83.54833333333332,61.75758,77.58583333333333,Week 4
